,Prev_Team,Prev_Season,Prev_Round,Prev_Opposition,Prev_Margin,Prev_Venue,Prev_Score,Prev_Disposals,Prev_Kicks,Prev_Marks,Prev_Handballs,Prev_Goals,Prev_Hitouts,Prev_Tackles,Prev_Rebound50s,Prev_Inside50s,Prev_Clearances,Prev_Clangers,Prev_ContendedPossessions,Prev_UncontendedPossessions,Prev_ContestedMarks,Prev_MarksInside50,Prev_GoalAssists,Prev_OnePercenters,Prev_cusum_margin,Prev_cusum_Score,Prev_WinLoss,Curr_Round,Curr_Opposition,Curr_Venue,Curr_WinLoss
90,Adelaide,2015,23,Geelong,-39,Kardinia Park,80,15.27272727,8.409090909,3.772727273,6.863636364,0.5,2.590909091,2.363636364,1.636363636,2.045454545,1.318181818,2.590909091,5.636363636,9.363636364,0.454545455,0.545454545,0.272727273,2.272727273,286,2107,L,23,Hawthorn,M.C.G.,L
91,Adelaide,2015,23,Hawthorn,-74,M.C.G.,61,15.36363636,7.818181818,3.136363636,7.545454545,0.363636364,2.136363636,2.545454545,1.5,2,2,2.454545455,6.181818182,9.590909091,0.363636364,0.454545455,0.227272727,2.045454545,212,2168,L,23,Western Bulldogs,M.C.G.,W
92,Adelaide,2015,23,Western Bulldogs,7,M.C.G.,109,15.59090909,8.954545455,3.090909091,6.636363636,0.727272727,1.909090909,2.409090909,1.818181818,2.5,1.181818182,1.863636364,6.409090909,8.818181818,0.681818182,0.5,0.545454545,2.454545455,219,2277,W,1,North Melbourne,Docklands,L
93,Adelaide,2016,1,North Melbourne,-10,Docklands,97,15.54545455,9.227272727,3.409090909,6.318181818,0.636363636,2,2.863636364,1.772727273,2.590909091,2.045454545,2.136363636,6.818181818,9.136363636,0.363636364,0.363636364,0.454545455,2.590909091,-10,97,L,2,Port Adelaide,Adelaide Oval,W
94,Adelaide,2016,2,Port Adelaide,58,Adelaide Oval,144,18.72727273,10.63636364,4.954545455,8.090909091,1,2.227272727,2.909090909,2.227272727,2.5,2.045454545,2.363636364,7.5,11.22727273,0.636363636,0.772727273,0.681818182,2.5,48,241,W,3,Richmond,Docklands,W
95,Adelaide,2016,3,Richmond,36,Docklands,128,16.72727273,8.727272727,4,8,0.863636364,1.727272727,2.409090909,1.545454545,2.590909091,1.772727273,1.954545455,5.909090909,10.95454545,0.227272727,0.181818182,0.681818182,2.181818182,84,369,W,4,Sydney,Adelaide Oval,W
96,Adelaide,2016,4,Sydney,10,Adelaide Oval,113,16.90909091,9.590909091,3.136363636,7.318181818,0.727272727,2.136363636,3.636363636,1.636363636,2.772727273,1.909090909,2.136363636,7.590909091,9.363636364,0.409090909,0.454545455,0.363636364,1.727272727,94,482,W,5,Hawthorn,M.C.G.,L
97,Adelaide,2016,5,Hawthorn,-3,M.C.G.,109,18.40909091,8.636363636,3.227272727,9.772727273,0.772727273,1.954545455,3.5,1.681818182,2.181818182,1.727272727,2.363636364,7.272727273,11.36363636,0.545454545,0.545454545,0.590909091,2,91,591,L,6,Fremantle,Adelaide Oval,W
98,Adelaide,2016,6,Fremantle,33,Adelaide Oval,97,19.54545455,10.09090909,5.045454545,9.454545455,0.636363636,1.727272727,2.772727273,1.727272727,2.363636364,1.363636364,2.409090909,6.909090909,13.04545455,0.727272727,0.5,0.409090909,1.909090909,124,688,W,7,Western Bulldogs,Docklands,L
99,Adelaide,2016,7,Western Bulldogs,-15,Docklands,108,15.54545455,8.5,3.545454545,7.045454545,0.772727273,1.363636364,2.545454545,2.227272727,1.681818182,1.136363636,2.681818182,6.454545455,9.045454545,0.636363636,0.590909091,0.681818182,1.590909091,109,796,L,8,Geelong,Adelaide Oval,L
100,Adelaide,2016,8,Geelong,-26,Adelaide Oval,72,14.81818182,10,4.227272727,4.818181818,0.5,1.954545455,3.636363636,1.818181818,2,1.818181818,2.636363636,7.090909091,7.545454545,0.681818182,0.363636364,0.272727273,2.136363636,83,868,L,9,Gold Coast,Carrara,W
101,Adelaide,2016,9,Gold Coast,75,Carrara,149,17.95454545,10.18181818,5.318181818,7.772727273,1,1.636363636,2.954545455,0.954545455,3.227272727,1.818181818,1.681818182,5.772727273,12.13636364,0.5,0.863636364,0.909090909,1.272727273,158,1017,W,10,Greater Western Sydney,Adelaide Oval,W
102,Adelaide,2016,10,Greater Western Sydney,22,Adelaide Oval,107,16.81818182,10.95454545,4.636363636,5.863636364,0.681818182,1.409090909,2.545454545,1.590909091,2.818181818,1.727272727,2.181818182,7.045454545,9.5,0.590909091,0.818181818,0.5,2,180,1124,W,11,St Kilda,Adelaide Oval,W
103,Adelaide,2016,11,St Kilda,88,Adelaide Oval,133,21.54545455,12.77272727,7.636363636,8.772727273,0.863636364,1.363636364,1.636363636,1.045454545,3.136363636,1.5,1.636363636,6.636363636,14.81818182,1.045454545,1.272727273,0.727272727,1.863636364,268,1257,W,12,West Coast,Subiaco,W
104,Adelaide,2016,12,West Coast,29,Subiaco,105,17.40909091,10.59090909,4.863636364,6.818181818,0.681818182,1.818181818,4.045454545,0.863636364,2.954545455,1.818181818,1.727272727,7.636363636,10.31818182,0.863636364,0.636363636,0.545454545,2.5,297,1362,W,14,North Melbourne,Adelaide Oval,W
105,Adelaide,2016,14,North Melbourne,33,Adelaide Oval,100,17.59090909,9.954545455,3.636363636,7.636363636,0.545454545,1.818181818,3.863636364,1.5,2.681818182,2.181818182,2.272727273,8.045454545,9.590909091,0.590909091,0.545454545,0.363636364,2.863636364,330,1462,W,15,Melbourne,M.C.G.,W
106,Adelaide,2016,15,Melbourne,22,M.C.G.,120,16.81818182,9.818181818,3.772727273,7,0.818181818,1.909090909,4.590909091,1.363636364,2.409090909,1.772727273,2.5,6.590909091,10.22727273,0.681818182,0.727272727,0.681818182,2.545454545,352,1582,W,16,Carlton,M.C.G.,W
107,Adelaide,2016,16,Carlton,60,M.C.G.,107,20.54545455,10.77272727,3.818181818,9.772727273,0.727272727,1.818181818,3.409090909,2,2.681818182,1.954545455,3,8.272727273,12.45454545,0.318181818,0.681818182,0.636363636,2.863636364,412,1689,W,17,Collingwood,Adelaide Oval,W
108,Adelaide,2016,17,Collingwood,28,Adelaide Oval,97,17.54545455,9.681818182,4.181818182,7.863636364,0.636363636,1.590909091,2.954545455,1.590909091,2.590909091,1.863636364,2.227272727,7.181818182,10.40909091,0.454545455,0.863636364,0.454545455,2.454545455,440,1786,W,18,Geelong,Kardinia Park,L
109,Adelaide,2016,18,Geelong,-30,Kardinia Park,55,15.77272727,10.13636364,3.545454545,5.636363636,0.318181818,2.181818182,3.227272727,1.727272727,2.090909091,1.909090909,2.545454545,6.818181818,8.272727273,0.409090909,0.272727273,0.136363636,1.772727273,410,1841,L,19,Essendon,Adelaide Oval,W
110,Adelaide,2016,19,Essendon,82,Adelaide Oval,143,20.77272727,9.818181818,4.409090909,10.95454545,1,1.181818182,3.136363636,1.454545455,2.954545455,1.590909091,2.227272727,7.090909091,14.04545455,0.545454545,0.727272727,0.636363636,2.090909091,492,1984,W,20,Brisbane Lions,Adelaide Oval,W
111,Adelaide,2016,20,Brisbane Lions,138,Adelaide Oval,177,21.68181818,11.54545455,5.818181818,10.13636364,1.227272727,1.772727273,2.590909091,1.045454545,3.318181818,1.590909091,2.590909091,7.045454545,14.77272727,0.818181818,0.863636364,0.954545455,1.954545455,630,2161,W,21,Fremantle,Subiaco,W
112,Adelaide,2016,21,Fremantle,72,Subiaco,142,20.68181818,10.54545455,4.272727273,10.13636364,0.954545455,1.045454545,3.681818182,1.409090909,3.136363636,1.545454545,2.181818182,7.045454545,13.54545455,0.409090909,0.909090909,0.636363636,1.681818182,702,2303,W,22,Port Adelaide,Adelaide Oval,W
113,Adelaide,2016,22,Port Adelaide,15,Adelaide Oval,109,16.22727273,9.454545455,4.318181818,6.772727273,0.681818182,1.954545455,2.772727273,1.545454545,2.681818182,1.363636364,2.409090909,6,10.18181818,0.590909091,0.818181818,0.409090909,2.545454545,717,2412,W,23,North Melbourne,Adelaide Oval,W
114,Adelaide,2016,23,North Melbourne,62,Adelaide Oval,141,17.5,9.954545455,4.590909091,7.545454545,0.954545455,2.227272727,2.954545455,1,3.090909091,2.045454545,1.818181818,6.454545455,10.86363636,0.954545455,0.863636364,0.545454545,2.545454545,779,2553,W,23,Sydney,S.C.G.,L
115,Adelaide,2016,23,Sydney,-36,S.C.G.,82,16.04545455,9.227272727,3.5,6.818181818,0.545454545,1.909090909,3.136363636,1.363636364,2.545454545,1.727272727,2.545454545,6.636363636,9.136363636,0.636363636,0.409090909,0.272727273,2.090909091,743,2635,L,23,West Coast,Adelaide Oval,L
116,Adelaide,2016,23,West Coast,-29,Adelaide Oval,71,16,9.181818182,3.545454545,6.818181818,0.454545455,1.636363636,3.272727273,1.318181818,2.136363636,1.727272727,2.363636364,6.272727273,9.636363636,0.454545455,0.590909091,0.272727273,2.136363636,714,2706,L,2,Hawthorn,MCG,W
117,Adelaide,2017,2,Hawthorn,24,MCG,113,11.87096774,6.258064516,2.903225806,5.612903226,0.516129032,1.451612903,2.677419355,1.161290323,1.774193548,1.258064516,1.612903226,4.838709677,7.419354839,0.709677419,0.548387097,0.35483871,1.290322581,24,113,W,3,Port Adelaide,Adelaide Oval,W
118,Adelaide,2017,3,Port Adelaide,17,Adelaide Oval,100,12.48387097,7.193548387,2.64516129,5.290322581,0.483870968,1.483870968,2.548387097,1.225806452,1.709677419,1.419354839,2.064516129,5.677419355,6.967741935,0.35483871,0.548387097,0.322580645,1.451612903,41,213,W,4,Essendon,Adelaide Oval,W
119,Adelaide,2017,4,Essendon,65,Adelaide Oval,153,13.32258065,6.64516129,2.419354839,6.677419355,0.774193548,1.258064516,1.935483871,0.967741935,2.032258065,1.258064516,1.612903226,5.064516129,8.193548387,0.419354839,0.612903226,0.548387097,1.483870968,106,366,W,5,Gold Coast,Metricon Stadium,W
120,Adelaide,2017,5,Gold Coast,67,Metricon Stadium,153,13.61290323,6.612903226,2.580645161,7,0.741935484,1.096774194,2.032258065,1.032258065,2,1.032258065,1.677419355,4.774193548,9,0.419354839,0.548387097,0.516129032,1.64516129,173,519,W,6,Richmond,Adelaide Oval,W
121,Adelaide,2017,6,Richmond,76,Adelaide Oval,140,14.87096774,8.064516129,4.032258065,6.806451613,0.677419355,2.032258065,2.258064516,1.225806452,1.935483871,1.483870968,1.64516129,5.838709677,9.225806452,0.806451613,0.677419355,0.419354839,1.258064516,249,659,W,7,North Melbourne,Blundstone Arena,L
122,Adelaide,2017,7,North Melbourne,-59,Blundstone Arena,86,12.5483871,6.290322581,2.225806452,6.258064516,0.419354839,1.225806452,1.612903226,1.580645161,1.806451613,1.096774194,2.258064516,5.419354839,7.290322581,0.516129032,0.290322581,0.193548387,1.709677419,190,745,L,8,Melbourne,Adelaide Oval,L
123,Adelaide,2017,8,Melbourne,-41,Adelaide Oval,66,12.22580645,5.935483871,2.225806452,6.290322581,0.290322581,2.451612903,2.290322581,1.064516129,1.580645161,1.225806452,2.032258065,5.032258065,7.258064516,0.387096774,0.387096774,0.225806452,1.806451613,149,811,L,9,Brisbane Lions,Gabba,W
124,Adelaide,2017,9,Brisbane Lions,80,Gabba,140,14.25806452,8.290322581,3.193548387,5.967741935,0.677419355,1.290322581,1.935483871,1.193548387,2.161290323,1.225806452,2.064516129,5.225806452,8.677419355,0.35483871,0.580645161,0.580645161,1.806451613,229,951,W,10,Fremantle,Adelaide Oval,W
125,Adelaide,2017,10,Fremantle,100,Adelaide Oval,143,14.03225806,8.387096774,3,5.64516129,0.64516129,1.580645161,2.677419355,1.064516129,2.322580645,1.322580645,2.032258065,5.709677419,8.225806452,0.35483871,0.419354839,0.35483871,2.129032258,329,1094,W,11,Geelong,Simonds Stadium,L
126,Adelaide,2017,11,Geelong,-22,Simonds Stadium,74,10.35483871,6,1.935483871,4.35483871,0.322580645,1.612903226,2.64516129,1.032258065,1.64516129,1.35483871,1.516129032,4.193548387,5.709677419,0.193548387,0.322580645,0.225806452,1.774193548,307,1168,L,12,St Kilda,Adelaide Oval,W
127,Adelaide,2017,12,St Kilda,57,Adelaide Oval,111,13.48387097,6.870967742,2.967741935,6.612903226,0.516129032,1.35483871,2.032258065,1.032258065,1.967741935,1.193548387,1.838709677,5.129032258,8.35483871,0.419354839,0.419354839,0.193548387,1.451612903,364,1279,W,14,Carlton,MCG,W
128,Adelaide,2017,14,Carlton,12,MCG,89,13.09677419,6.967741935,2.870967742,6.129032258,0.387096774,1.548387097,2.419354839,0.806451613,1.806451613,1.290322581,2,4.903225806,8.161290323,0.225806452,0.258064516,0.290322581,1.64516129,376,1368,W,14,Greater Western Sydney,Adelaide Oval,W
129,Adelaide,2017,14,Greater Western Sydney,56,Adelaide Oval,147,13.09677419,6.967741935,2.870967742,6.129032258,0.387096774,1.548387097,2.419354839,0.806451613,1.806451613,1.290322581,2,4.903225806,8.161290323,0.225806452,0.258064516,0.290322581,1.64516129,432,1515,W,15,Western Bulldogs,Adelaide Oval,W
130,Adelaide,2017,15,Western Bulldogs,59,Adelaide Oval,104,11.38709677,5.967741935,2.35483871,5.419354839,0.419354839,1.290322581,2.806451613,1.129032258,1.612903226,1.225806452,1.612903226,4.516129032,7.032258065,0.322580645,0.387096774,0.258064516,1.129032258,491,1619,W,16,Melbourne,TIO Stadium,W
131,Adelaide,2017,16,Melbourne,46,TIO Stadium,116,12.77419355,8,4.096774194,4.774193548,0.516129032,1.322580645,2.709677419,1.516129032,1.741935484,0.677419355,1.580645161,4.870967742,8.258064516,0.64516129,0.516129032,0.387096774,2.225806452,537,1735,W,17,Geelong,Adelaide Oval,W
132,Adelaide,2017,17,Geelong,21,Adelaide Oval,91,12.70967742,7.225806452,3.032258065,5.483870968,0.548387097,1.612903226,2.161290323,1.290322581,1.677419355,1.451612903,1.967741935,4.838709677,7.903225806,0.225806452,0.580645161,0.451612903,1.387096774,558,1826,W,18,Port Adelaide,Adelaide Oval,W
133,Adelaide,2017,18,Port Adelaide,84,Adelaide Oval,130,11.16129032,6.903225806,2.935483871,4.258064516,0.419354839,1.258064516,2.258064516,1,1.548387097,1.516129032,2.032258065,4.967741935,6,0.387096774,0.419354839,0.193548387,1.903225806,642,1956,W,19,Essendon,Etihad Stadium,W
134,Adelaide,2017,19,Essendon,43,Etihad Stadium,123,12.12903226,6.35483871,2.870967742,5.774193548,0.516129032,1.483870968,2.193548387,1.322580645,1.64516129,1.161290323,1.612903226,3.774193548,8.258064516,0.129032258,0.580645161,0.483870968,1.64516129,685,2079,W,20,Sydney,Adelaide Oval,L
135,Adelaide,2017,20,Sydney,-3,Adelaide Oval,80,13.12903226,8.064516129,2.903225806,5.064516129,0.580645161,1.419354839,2.677419355,0.774193548,2.612903226,1.774193548,1.935483871,5.838709677,7.516129032,0.612903226,0.548387097,0.387096774,1.709677419,682,2159,L,21,West Coast,Domain Stadium,L
136,Adelaide,2017,21,West Coast,-29,Domain Stadium,71,12.48387097,7.451612903,3.838709677,5.032258065,0.580645161,1.129032258,2.193548387,1,2,0.967741935,1.290322581,4.64516129,7.838709677,0.774193548,0.709677419,0.483870968,1.161290323,653,2230,L,1,Melbourne,M.C.G.,W
137,Brisbane Lions,2012,1,Melbourne,41,M.C.G.,119,17.5,10.27272727,4.863636364,7.227272727,0.772727273,1.909090909,3.454545455,1.5,2.545454545,2.090909091,2.181818182,6.818181818,10.90909091,0.727272727,0.681818182,0.454545455,3.545454545,41,119,W,2,Carlton,Gabba,L
138,Brisbane Lions,2012,2,Carlton,-91,Gabba,63,14,8,2.636363636,6,0.409090909,1.590909091,2.863636364,1.818181818,1.863636364,1.681818182,2.727272727,6.227272727,7.818181818,0.318181818,0.272727273,0.227272727,2.636363636,-50,182,L,3,Fremantle,Subiaco,L
139,Brisbane Lions,2012,3,Fremantle,-29,Subiaco,35,13.59090909,9.227272727,4.681818182,4.363636364,0.227272727,1.090909091,2.863636364,1.818181818,0.909090909,1.727272727,2.727272727,5.863636364,7.772727273,0.272727273,0.227272727,0.090909091,2.045454545,-79,217,L,4,Gold Coast,Gabba,W
140,Brisbane Lions,2012,4,Gold Coast,65,Gabba,111,19.54545455,10.40909091,4.090909091,9.136363636,0.772727273,1.909090909,3.545454545,1.636363636,2.727272727,2.045454545,2.409090909,7.681818182,11.72727273,0.454545455,0.545454545,0.454545455,2.090909091,-14,328,W,5,Geelong,Gabba,L
141,Brisbane Lions,2012,5,Geelong,-38,Gabba,41,14.77272727,9.136363636,1.363636364,5.636363636,0.181818182,2.136363636,5.045454545,1.409090909,2.454545455,2.045454545,2.681818182,8.454545455,5.272727273,0.136363636,0.090909091,0.090909091,3.090909091,-52,369,L,6,Essendon,Docklands,L
142,Brisbane Lions,2012,6,Essendon,-67,Docklands,62,16.27272727,8.181818182,3.454545455,8.090909091,0.409090909,1.5,2.681818182,1.954545455,2,1.272727273,2.590909091,6.136363636,10.31818182,0.318181818,0.409090909,0.181818182,3,-119,431,L,7,Collingwood,Gabba,L
143,Brisbane Lions,2012,7,Collingwood,-58,Gabba,58,14.09090909,7.863636364,4.272727273,6.227272727,0.363636364,1.772727273,2.227272727,1.954545455,1.727272727,1.363636364,2.454545455,5.045454545,9.090909091,0.272727273,0.5,0.272727273,2.954545455,-177,489,L,8,Greater Western Sydney,Gabba,W
144,Brisbane Lions,2012,8,Greater Western Sydney,92,Gabba,132,19.63636364,11.18181818,5.818181818,8.454545455,0.863636364,1.409090909,2.5,1.045454545,2.954545455,1.5,1.727272727,6.409090909,13.31818182,0.545454545,1.045454545,0.590909091,2.272727273,-85,621,W,9,North Melbourne,Docklands,L
145,Brisbane Lions,2012,9,North Melbourne,-16,Docklands,96,15.36363636,9.454545455,4.5,5.909090909,0.681818182,1.818181818,3.272727273,1.818181818,2.090909091,1.409090909,2.090909091,5.727272727,9.454545455,0.227272727,0.454545455,0.409090909,2.363636364,-101,717,L,10,West Coast,Gabba,W
146,Brisbane Lions,2012,10,West Coast,2,Gabba,102,15.59090909,9.045454545,4.454545455,6.545454545,0.727272727,1.318181818,3.681818182,1.590909091,2.318181818,2.045454545,1.909090909,6.318181818,9.409090909,0.590909091,0.363636364,0.363636364,2.681818182,-99,819,W,12,Hawthorn,M.C.G.,L
147,Brisbane Lions,2012,12,Hawthorn,-65,M.C.G.,70,13.90909091,8.363636364,2.636363636,5.545454545,0.5,2.045454545,3.181818182,2.045454545,1.863636364,1.863636364,2.636363636,6.818181818,6.772727273,0.454545455,0.318181818,0.318181818,2.727272727,-164,889,L,13,Western Bulldogs,Docklands,W
148,Brisbane Lions,2012,13,Western Bulldogs,58,Docklands,114,17.54545455,9.727272727,5.181818182,7.818181818,0.818181818,1.363636364,3.136363636,1.909090909,2.409090909,1.590909091,1.772727273,6,11.54545455,0.681818182,0.681818182,0.727272727,2.818181818,-106,1003,W,14,Melbourne,Gabba,W
149,Brisbane Lions,2012,14,Melbourne,61,Gabba,122,18.09090909,10.27272727,5.136363636,7.818181818,0.818181818,1.318181818,2.409090909,1.909090909,2.272727273,1.590909091,1.318181818,5.727272727,12.27272727,0.318181818,0.681818182,0.545454545,2.681818182,-45,1125,W,15,Sydney,S.C.G.,L
150,Brisbane Lions,2012,15,Sydney,-47,S.C.G.,63,17,9.545454545,4.909090909,7.454545455,0.409090909,1.409090909,2.409090909,1.772727273,1.909090909,1.409090909,2.681818182,6.545454545,10.5,0.5,0.590909091,0.363636364,2.090909091,-92,1188,L,16,St Kilda,Gabba,L
151,Brisbane Lions,2012,16,St Kilda,-13,Gabba,92,15.77272727,8.909090909,3.5,6.863636364,0.636363636,1.727272727,2.590909091,1.772727273,2.409090909,1.590909091,2.227272727,6.636363636,8.818181818,0.545454545,0.227272727,0.227272727,2.272727273,-105,1280,L,17,Gold Coast,Carrara,W
152,Brisbane Lions,2012,17,Gold Coast,11,Carrara,59,17.81818182,10.09090909,3.863636364,7.727272727,0.363636364,1.136363636,1.636363636,1.636363636,2.318181818,1,2.636363636,6.681818182,11,0.454545455,0.454545455,0.272727273,2.227272727,-94,1339,W,18,West Coast,Subiaco,L
153,Brisbane Lions,2012,18,West Coast,-98,Subiaco,77,13.45454545,7.363636364,2.272727273,6.090909091,0.545454545,1.363636364,3.090909091,1.590909091,1.590909091,2.545454545,2.5,5.954545455,7.409090909,0.227272727,0.181818182,0.318181818,2.272727273,-192,1416,L,19,Richmond,Gabba,L
154,Brisbane Lions,2012,19,Richmond,-48,Gabba,84,13.95454545,7.409090909,3.181818182,6.545454545,0.545454545,1.818181818,2.909090909,1.681818182,1.772727273,1.681818182,1.909090909,5.772727273,8.454545455,0.545454545,0.545454545,0.363636364,2.590909091,-240,1500,L,20,Carlton,Docklands,L
155,Brisbane Lions,2012,20,Carlton,-36,Docklands,77,15.04545455,8.363636364,3.954545455,6.681818182,0.454545455,1.136363636,2.090909091,1.636363636,1.909090909,1.409090909,1.727272727,5.636363636,9.090909091,0.318181818,0.363636364,0.272727273,2.090909091,-276,1577,L,21,Adelaide,Gabba,W
156,Brisbane Lions,2012,21,Adelaide,10,Gabba,95,16.68181818,9.272727273,3.954545455,7.409090909,0.590909091,0.954545455,2.545454545,1.909090909,2.545454545,1.5,2.318181818,6.772727273,10.04545455,0.590909091,0.363636364,0.318181818,2.681818182,-266,1672,W,22,Port Adelaide,Football Park,W
157,Brisbane Lions,2012,22,Port Adelaide,11,Football Park,104,14.09090909,8.545454545,2.636363636,5.545454545,0.727272727,1.954545455,3,1.318181818,2.181818182,1.818181818,2.318181818,7.136363636,6.863636364,0.272727273,0.409090909,0.409090909,2.454545455,-255,1776,W,23,Western Bulldogs,Gabba,W
158,Brisbane Lions,2012,23,Western Bulldogs,67,Gabba,128,17,9.5,4.545454545,7.5,0.863636364,1.363636364,2.181818182,1.409090909,2.863636364,1.545454545,2.318181818,5.909090909,11,0.5,0.5,0.545454545,2.318181818,-188,1904,W,1,Western Bulldogs,Docklands,L
