Season,Team A,Team B,Location,Game A,Game B,Home A,Home B,RatingA,RatingA,Curr_WinLoss
2014,Geelong,Richmond,MCG,7,7,0,0,1718.870046,1527.45223,W
2014,Richmond,Geelong,MCG,7,7,0,0,1527.45223,1718.870046,L
2014,Hawthorn,Sydney,ANZ Stadium,8,8,0,1,1756.416077,1582.403465,L
2014,Sydney,Hawthorn,ANZ Stadium,8,8,1,0,1582.403465,1756.416077,W
2014,Fremantle,Port Adelaide,Adelaide Oval,8,8,0,1,1605.986663,1611.775679,L
2014,Port Adelaide,Fremantle,Adelaide Oval,8,8,1,0,1611.775679,1605.986663,W
2014,Brisbane Lions,Essendon,Gabba,8,8,1,0,1402.696574,1504.680199,L
2014,Essendon,Brisbane Lions,Gabba,8,8,0,1,1504.680199,1402.696574,W
2014,Melbourne,Western Bulldogs,MCG,8,8,0,0,1261.491102,1374.078566,L
2014,Western Bulldogs,Melbourne,MCG,8,8,0,0,1374.078566,1261.491102,W
2014,Greater Western Sydney,West Coast,Patersons Stadium,8,8,0,1,1235.468842,1433.83267,L
2014,West Coast,Greater Western Sydney,Patersons Stadium,8,8,1,0,1433.83267,1235.468842,W
2014,Carlton,St Kilda,Etihad Stadium,8,8,0,0,1438.066833,1386.612842,W
2014,St Kilda,Carlton,Etihad Stadium,8,8,0,0,1386.612842,1438.066833,L
2014,Adelaide,Collingwood,Adelaide Oval,8,8,1,0,1463.127565,1653.098262,W
2014,Collingwood,Adelaide,Adelaide Oval,8,8,0,1,1653.098262,1463.127565,L
2014,Essendon,Sydney,Etihad Stadium,9,9,1,0,1529.655434,1616.44114,L
2014,Sydney,Essendon,Etihad Stadium,9,9,0,1,1616.44114,1529.655434,W
2014,Melbourne,Richmond,MCG,9,8,0,0,1243.072621,1514.076895,W
2014,Richmond,Melbourne,MCG,8,9,0,0,1514.076895,1243.072621,L
2014,Brisbane Lions,North Melbourne,Etihad Stadium,9,8,0,1,1377.721339,1554.166778,L
2014,North Melbourne,Brisbane Lions,Etihad Stadium,8,9,1,0,1554.166778,1377.721339,W
2014,Fremantle,Geelong,Patersons Stadium,9,8,1,0,1585.521361,1732.245381,W
2014,Geelong,Fremantle,Patersons Stadium,8,9,0,1,1732.245381,1585.521361,L
2014,Gold Coast,St Kilda,Etihad Stadium,8,9,0,1,1489.775606,1363.738964,W
2014,St Kilda,Gold Coast,Etihad Stadium,9,8,1,0,1363.738964,1489.775606,L
2014,Geelong,North Melbourne,Simonds Stadium,9,9,1,0,1700.199254,1564.232068,W
2014,North Melbourne,Geelong,Simonds Stadium,9,9,0,1,1564.232068,1700.199254,L
2014,Greater Western Sydney,Richmond,Spotless Stadium,9,9,1,0,1226.394804,1469.756836,L
2014,Richmond,Greater Western Sydney,Spotless Stadium,9,9,0,1,1469.756836,1226.394804,W
2014,Collingwood,West Coast,MCG,9,9,1,0,1617.932928,1442.906709,W
2014,West Coast,Collingwood,MCG,9,9,0,1,1442.906709,1617.932928,L
2014,Hawthorn,Port Adelaide,Adelaide Oval,9,9,0,1,1722.378402,1632.24098,L
2014,Port Adelaide,Hawthorn,Adelaide Oval,9,9,1,0,1632.24098,1722.378402,W
2014,Gold Coast,Western Bulldogs,Metricon Stadium,9,9,1,0,1512.914742,1392.497048,W
2014,Western Bulldogs,Gold Coast,Metricon Stadium,9,9,0,1,1392.497048,1512.914742,L
2014,Adelaide,Carlton,MCG,9,9,0,1,1498.292899,1460.940711,L
2014,Carlton,Adelaide,MCG,9,9,1,0,1460.940711,1498.292899,W
2014,Geelong,Sydney,SCG,10,10,0,1,1712.309293,1642.586652,L
2014,Sydney,Geelong,SCG,10,10,1,0,1642.586652,1712.309293,W
2014,Collingwood,St Kilda,Etihad Stadium,10,10,0,0,1628.065187,1340.599828,W
2014,St Kilda,Collingwood,Etihad Stadium,10,10,0,0,1340.599828,1628.065187,L
2014,Melbourne,Port Adelaide,TIO Traegar Park,10,10,0,0,1287.392679,1659.986994,L
2014,Port Adelaide,Melbourne,TIO Traegar Park,10,10,0,0,1659.986994,1287.392679,W
2014,Brisbane Lions,Carlton,Gabba,10,10,1,0,1367.656049,1484.627244,W
2014,Carlton,Brisbane Lions,Gabba,10,10,0,1,1484.627244,1367.656049,L
2014,Essendon,Richmond,MCG,10,10,0,0,1503.509922,1484.699388,W
2014,Richmond,Essendon,MCG,10,10,0,0,1484.699388,1503.509922,L
2014,Adelaide,Gold Coast,Adelaide Oval,10,10,1,0,1474.606366,1525.884525,W
2014,Gold Coast,Adelaide,Adelaide Oval,10,10,0,1,1525.884525,1474.606366,L
2014,Fremantle,Western Bulldogs,Etihad Stadium,10,10,0,1,1617.567488,1379.527265,W
2014,Western Bulldogs,Fremantle,Etihad Stadium,10,10,1,0,1379.527265,1617.567488,L
2014,Greater Western Sydney,Hawthorn,MCG,10,10,0,1,1211.452251,1694.632388,L
2014,Hawthorn,Greater Western Sydney,MCG,10,10,1,0,1694.632388,1211.452251,W
2014,North Melbourne,West Coast,Patersons Stadium,10,10,0,1,1552.122029,1432.774451,W
2014,West Coast,North Melbourne,Patersons Stadium,10,10,1,0,1432.774451,1552.122029,L
2014,Carlton,Geelong,Etihad Stadium,11,11,0,0,1454.82218,1686.138479,L
2014,Geelong,Carlton,Etihad Stadium,11,11,0,0,1686.138479,1454.82218,W
2014,Hawthorn,West Coast,Aurora Stadium,11,11,1,0,1696.671418,1409.127456,W
2014,West Coast,Hawthorn,Aurora Stadium,11,11,0,1,1409.127456,1696.671418,L
2014,Port Adelaide,St Kilda,Adelaide Oval,11,11,1,0,1665.608585,1331.993681,W
2014,St Kilda,Port Adelaide,Adelaide Oval,11,11,0,1,1331.993681,1665.608585,L
2014,Essendon,Greater Western Sydney,Spotless Stadium,11,11,0,1,1528.875993,1209.413221,W
2014,Greater Western Sydney,Essendon,Spotless Stadium,11,11,1,0,1209.413221,1528.875993,L
2014,Brisbane Lions,Western Bulldogs,Etihad Stadium,11,11,0,1,1397.461113,1364.252258,W
2014,Western Bulldogs,Brisbane Lions,Etihad Stadium,11,11,1,0,1364.252258,1397.461113,L
2014,Gold Coast,Sydney,Metricon Stadium,11,11,1,0,1501.13336,1668.757466,L
2014,Sydney,Gold Coast,Metricon Stadium,11,11,0,1,1668.757466,1501.13336,W
2014,Adelaide,Fremantle,Patersons Stadium,11,11,0,1,1499.357531,1632.842495,L
2014,Fremantle,Adelaide,Patersons Stadium,11,11,1,0,1632.842495,1499.357531,W
2014,North Melbourne,Richmond,Etihad Stadium,11,11,0,0,1575.769024,1459.333317,W
2014,Richmond,North Melbourne,Etihad Stadium,11,11,0,0,1459.333317,1575.769024,L
2014,Collingwood,Melbourne,MCG,11,11,0,0,1636.671334,1281.771089,W
2014,Melbourne,Collingwood,MCG,11,11,0,0,1281.771089,1636.671334,L
2014,Carlton,Hawthorn,MCG,12,12,0,0,1443.618189,1702.497851,L
2014,Hawthorn,Carlton,MCG,12,12,0,0,1702.497851,1443.618189,W
2014,Fremantle,Richmond,MCG,12,12,0,1,1645.087026,1441.181792,W
2014,Richmond,Fremantle,MCG,12,12,1,0,1441.181792,1645.087026,L
2014,Port Adelaide,Sydney,SCG,12,12,0,1,1670.193776,1688.812411,L
2014,Sydney,Port Adelaide,SCG,12,12,1,0,1688.812411,1670.193776,W
2014,Gold Coast,West Coast,Patersons Stadium,12,12,0,1,1481.078415,1403.301022,L
2014,West Coast,Gold Coast,Patersons Stadium,12,12,1,0,1403.301022,1481.078415,W
2014,Adelaide,North Melbourne,Adelaide Oval,12,12,1,0,1487.113,1593.92055,W
2014,North Melbourne,Adelaide,Adelaide Oval,12,12,0,1,1593.92055,1487.113,L
2014,Brisbane Lions,Greater Western Sydney,Gabba,12,12,1,0,1427.722629,1198.713683,L
2014,Greater Western Sydney,Brisbane Lions,Gabba,12,12,0,1,1198.713683,1427.722629,W
2014,Geelong,St Kilda,Simonds Stadium,12,12,1,0,1697.34247,1327.40849,W
2014,St Kilda,Geelong,Simonds Stadium,12,12,0,1,1327.40849,1697.34247,L
2014,Collingwood,Western Bulldogs,Etihad Stadium,12,12,0,0,1642.826514,1333.990741,L
2014,Western Bulldogs,Collingwood,Etihad Stadium,12,12,0,0,1333.990741,1642.826514,W
2014,Essendon,Melbourne,MCG,12,12,0,0,1539.575531,1275.61591,L
2014,Melbourne,Essendon,MCG,12,12,0,0,1275.61591,1539.575531,W
2014,Richmond,Sydney,MCG,13,13,1,0,1423.672858,1708.351536,L
2014,Sydney,Richmond,MCG,13,13,0,1,1708.351536,1423.672858,W
2014,Port Adelaide,Western Bulldogs,Adelaide Oval,13,13,1,0,1650.654651,1379.869812,W
2014,Western Bulldogs,Port Adelaide,Adelaide Oval,13,13,0,1,1379.869812,1650.654651,L
2014,Collingwood,Hawthorn,MCG,13,13,0,0,1596.947443,1712.360276,L
2014,Hawthorn,Collingwood,MCG,13,13,0,0,1712.360276,1596.947443,W
2014,Geelong,Gold Coast,Metricon Stadium,13,13,0,1,1701.1236,1454.286027,L
2014,Gold Coast,Geelong,Metricon Stadium,13,13,1,0,1454.286027,1701.1236,W
2014,Brisbane Lions,Fremantle,Patersons Stadium,13,13,0,1,1381.910104,1662.59596,L
2014,Fremantle,Brisbane Lions,Patersons Stadium,13,13,1,0,1662.59596,1381.910104,W
2014,Adelaide,Essendon,Etihad Stadium,13,13,0,1,1516.141023,1495.571698,L
2014,Essendon,Adelaide,Etihad Stadium,13,13,1,0,1495.571698,1516.141023,W
2014,Carlton,Greater Western Sydney,Spotless Stadium,13,13,0,1,1433.755764,1244.526209,L
2014,Greater Western Sydney,Carlton,Spotless Stadium,13,13,1,0,1244.526209,1433.755764,W
2014,St Kilda,West Coast,Etihad Stadium,13,13,1,0,1323.62736,1430.093411,L
2014,West Coast,St Kilda,Etihad Stadium,13,13,0,1,1430.093411,1323.62736,W
2014,Melbourne,North Melbourne,MCG,13,13,0,0,1319.619742,1564.892527,L
2014,North Melbourne,Melbourne,MCG,13,13,0,0,1564.892527,1319.619742,W
2014,Essendon,Geelong,Etihad Stadium,14,14,0,0,1517.988652,1662.218388,L
2014,Geelong,Essendon,Etihad Stadium,14,14,0,0,1662.218388,1517.988652,W
2014,Gold Coast,Hawthorn,Aurora Stadium,14,14,0,1,1493.191239,1730.582575,L
2014,Hawthorn,Gold Coast,Aurora Stadium,14,14,1,0,1730.582575,1493.191239,W
2014,Richmond,St Kilda,Etihad Stadium,14,14,0,0,1411.154975,1298.996142,W
2014,St Kilda,Richmond,Etihad Stadium,14,14,0,0,1298.996142,1411.154975,L
2014,Fremantle,West Coast,Patersons Stadium,14,14,0,0,1668.630613,1454.724629,W
2014,West Coast,Fremantle,Patersons Stadium,14,14,0,0,1454.724629,1668.630613,L
2014,Brisbane Lions,North Melbourne,Gabba,14,14,1,0,1375.875451,1575.401065,W
2014,North Melbourne,Brisbane Lions,Gabba,14,14,0,1,1575.401065,1375.875451,L
2014,Greater Western Sydney,Sydney,SCG,14,14,0,1,1279.639848,1720.869419,L
2014,Sydney,Greater Western Sydney,SCG,14,14,1,0,1720.869419,1279.639848,W
2014,Melbourne,Western Bulldogs,Etihad Stadium,14,14,0,0,1309.111203,1373.523107,L
2014,Western Bulldogs,Melbourne,Etihad Stadium,14,14,0,0,1373.523107,1309.111203,W
2014,Adelaide,Port Adelaide,Adelaide Oval,14,14,0,0,1493.724069,1657.001356,W
2014,Port Adelaide,Adelaide,Adelaide Oval,14,14,0,0,1657.001356,1493.724069,L
2014,Carlton,Collingwood,MCG,14,14,0,0,1398.642125,1578.725144,L
2014,Collingwood,Carlton,MCG,14,14,0,0,1578.725144,1398.642125,W
2014,Hawthorn,North Melbourne,Etihad Stadium,15,15,0,0,1738.086248,1539.575545,L
2014,North Melbourne,Hawthorn,Etihad Stadium,15,15,0,0,1539.575545,1738.086248,W
2014,Brisbane Lions,Richmond,MCG,15,15,0,1,1411.700971,1429.603307,L
2014,Richmond,Brisbane Lions,MCG,15,15,1,0,1429.603307,1411.700971,W
2014,Adelaide,Greater Western Sydney,Spotless Stadium,15,15,0,1,1532.290497,1277.070556,W
2014,Greater Western Sydney,Adelaide,Spotless Stadium,15,15,1,0,1277.070556,1532.290497,L
2014,Collingwood,Gold Coast,Metricon Stadium,15,15,0,1,1592.766204,1485.687566,L
2014,Gold Coast,Collingwood,Metricon Stadium,15,15,1,0,1485.687566,1592.766204,W
2014,Essendon,Port Adelaide,Adelaide Oval,15,15,0,1,1501.706108,1618.434929,W
2014,Port Adelaide,Essendon,Adelaide Oval,15,15,1,0,1618.434929,1501.706108,L
2014,Fremantle,Melbourne,TIO Stadium,15,15,0,0,1680.748824,1287.210067,W
2014,Melbourne,Fremantle,TIO Stadium,15,15,0,0,1287.210067,1680.748824,L
2014,Carlton,St Kilda,Etihad Stadium,15,15,0,0,1384.601065,1280.54781,W
2014,St Kilda,Carlton,Etihad Stadium,15,15,0,0,1280.54781,1384.601065,L
2014,Sydney,West Coast,Patersons Stadium,15,15,0,1,1723.438711,1442.606418,W
2014,West Coast,Sydney,Patersons Stadium,15,15,1,0,1442.606418,1723.438711,L
2014,Geelong,Western Bulldogs,Simonds Stadium,15,15,1,0,1678.500932,1395.424243,W
2014,Western Bulldogs,Geelong,Simonds Stadium,15,15,0,1,1395.424243,1678.500932,L
2014,Adelaide,Hawthorn,Adelaide Oval,16,16,1,0,1546.508479,1697.422811,L
2014,Hawthorn,Adelaide,Adelaide Oval,16,16,0,1,1697.422811,1546.508479,W
2014,Geelong,Melbourne,MCG,16,16,0,0,1684.462269,1282.166945,W
2014,Melbourne,Geelong,MCG,16,16,0,0,1282.166945,1684.462269,L
2014,North Melbourne,St Kilda,Blundstone Arena,16,16,1,0,1580.238982,1261.530739,W
2014,St Kilda,North Melbourne,Blundstone Arena,16,16,0,1,1261.530739,1580.238982,L
2014,Gold Coast,Western Bulldogs,Cazaly's Stadium,16,16,0,0,1514.736369,1389.462906,L
2014,Western Bulldogs,Gold Coast,Cazaly's Stadium,16,16,0,0,1389.462906,1514.736369,W
2014,Carlton,Sydney,SCG,16,16,0,1,1403.618135,1736.170323,L
2014,Sydney,Carlton,SCG,16,16,1,0,1736.170323,1403.618135,W
2014,Brisbane Lions,West Coast,Gabba,16,16,1,0,1392.110602,1429.874806,L
2014,West Coast,Brisbane Lions,Gabba,16,16,0,1,1429.874806,1392.110602,W
2014,Port Adelaide,Richmond,Etihad Stadium,16,16,0,1,1577.981605,1449.193676,L
2014,Richmond,Port Adelaide,Etihad Stadium,16,16,1,0,1449.193676,1577.981605,W
2014,Collingwood,Essendon,MCG,16,16,0,0,1563.717401,1542.159432,L
2014,Essendon,Collingwood,MCG,16,16,0,0,1542.159432,1563.717401,W
2014,Fremantle,Greater Western Sydney,Patersons Stadium,16,16,1,0,1685.791946,1262.852574,W
2014,Greater Western Sydney,Fremantle,Patersons Stadium,16,16,0,1,1262.852574,1685.791946,L
2014,Carlton,North Melbourne,Etihad Stadium,17,17,0,0,1399.007227,1585.197023,W
2014,North Melbourne,Carlton,Etihad Stadium,17,17,0,0,1585.197023,1399.007227,L
2014,Fremantle,St Kilda,Etihad Stadium,17,17,0,1,1688.631402,1256.572699,L
2014,St Kilda,Fremantle,Etihad Stadium,17,17,1,0,1256.572699,1688.631402,W
2014,Geelong,Greater Western Sydney,Spotless Stadium,17,17,0,1,1689.279752,1260.013117,W
2014,Greater Western Sydney,Geelong,Spotless Stadium,17,17,1,0,1260.013117,1689.279752,L
2014,Melbourne,Port Adelaide,Adelaide Oval,17,17,0,1,1277.349463,1547.27955,L
2014,Port Adelaide,Melbourne,Adelaide Oval,17,17,1,0,1547.27955,1277.349463,W
2014,Essendon,Western Bulldogs,Etihad Stadium,17,17,0,0,1570.637764,1425.550245,W
2014,Western Bulldogs,Essendon,Etihad Stadium,17,17,0,0,1425.550245,1570.637764,L
2014,Richmond,West Coast,Patersons Stadium,17,17,0,1,1479.895732,1459.789961,W
2014,West Coast,Richmond,Patersons Stadium,17,17,1,0,1459.789961,1479.895732,L
2014,Brisbane Lions,Gold Coast,Gabba,17,17,1,0,1362.195448,1478.64903,W
2014,Gold Coast,Brisbane Lions,Gabba,17,17,0,1,1478.64903,1362.195448,L
2014,Hawthorn,Sydney,MCG,17,17,1,0,1718.699362,1740.781231,W
2014,Sydney,Hawthorn,MCG,17,17,0,1,1740.781231,1718.699362,L
2014,Adelaide,Collingwood,MCG,17,17,0,1,1525.231927,1535.239069,W
2014,Collingwood,Adelaide,MCG,17,17,1,0,1535.239069,1525.231927,L
2014,Carlton,Fremantle,Patersons Stadium,18,18,0,1,1438.960534,1641.182806,L
2014,Fremantle,Carlton,Patersons Stadium,18,18,1,0,1641.182806,1438.960534,W
2014,Essendon,Sydney,SCG,18,18,0,1,1586.864371,1718.250594,L
2014,Sydney,Essendon,SCG,18,18,1,0,1718.250594,1586.864371,W
2014,Adelaide,West Coast,Adelaide Oval,18,18,1,0,1558.706099,1428.539047,L
2014,West Coast,Adelaide,Adelaide Oval,18,18,0,1,1428.539047,1558.706099,W
2014,Greater Western Sydney,Richmond,MCG,18,18,0,1,1253.740171,1511.146646,L
2014,Richmond,Greater Western Sydney,MCG,18,18,1,0,1511.146646,1253.740171,W
2014,Geelong,North Melbourne,Etihad Stadium,18,18,0,0,1695.552698,1545.243716,W
2014,North Melbourne,Geelong,Etihad Stadium,18,18,0,0,1545.243716,1695.552698,L
2014,Gold Coast,St Kilda,Metricon Stadium,18,18,1,0,1448.883427,1304.021295,W
2014,St Kilda,Gold Coast,Metricon Stadium,18,18,0,1,1304.021295,1448.883427,L
2014,Brisbane Lions,Melbourne,Etihad Stadium,18,18,0,1,1391.96105,1270.975174,W
2014,Melbourne,Brisbane Lions,Etihad Stadium,18,18,1,0,1270.975174,1391.96105,L
2014,Hawthorn,Western Bulldogs,Aurora Stadium,18,18,1,0,1741.229999,1409.323638,W
2014,Western Bulldogs,Hawthorn,Aurora Stadium,18,18,0,1,1409.323638,1741.229999,L
2014,Collingwood,Port Adelaide,MCG,18,18,1,0,1501.764896,1553.653839,W
2014,Port Adelaide,Collingwood,MCG,18,18,0,1,1553.653839,1501.764896,L
2014,Essendon,Richmond,MCG,19,19,0,0,1574.505308,1517.937108,L
2014,Richmond,Essendon,MCG,19,19,0,0,1517.937108,1574.505308,W
2014,Greater Western Sydney,North Melbourne,StarTrack Oval,19,19,1,0,1246.949709,1529.355241,L
2014,North Melbourne,Greater Western Sydney,StarTrack Oval,19,19,0,1,1529.355241,1246.949709,W
2014,Carlton,Gold Coast,Etihad Stadium,19,19,1,0,1430.052712,1460.520149,W
2014,Gold Coast,Carlton,Etihad Stadium,19,19,0,1,1460.520149,1430.052712,L
2014,Hawthorn,Melbourne,MCG,19,19,0,0,1745.856599,1247.452793,W
2014,Melbourne,Hawthorn,MCG,19,19,0,0,1247.452793,1745.856599,L
2014,Fremantle,Geelong,Simonds Stadium,19,19,0,1,1650.090628,1711.441173,L
2014,Geelong,Fremantle,Simonds Stadium,19,19,1,0,1711.441173,1650.090628,W
2014,Port Adelaide,Sydney,Adelaide Oval,19,19,1,0,1528.855804,1730.609657,L
2014,Sydney,Port Adelaide,Adelaide Oval,19,19,0,1,1730.609657,1528.855804,W
2014,Adelaide,Brisbane Lions,Gabba,19,19,0,1,1517.498978,1415.483431,W
2014,Brisbane Lions,Adelaide,Gabba,19,19,1,0,1415.483431,1517.498978,L
2014,St Kilda,Western Bulldogs,Etihad Stadium,19,19,0,0,1292.384573,1404.697037,L
2014,Western Bulldogs,St Kilda,Etihad Stadium,19,19,0,0,1404.697037,1292.384573,W
2014,Collingwood,West Coast,Patersons Stadium,19,19,0,1,1526.562931,1469.746168,L
2014,West Coast,Collingwood,Patersons Stadium,19,19,1,0,1469.746168,1526.562931,W
2014,Carlton,Geelong,Etihad Stadium,20,20,0,0,1453.216368,1728.037998,L
2014,Geelong,Carlton,Etihad Stadium,20,20,0,0,1728.037998,1453.216368,W
2014,St Kilda,Sydney,SCG,20,20,0,1,1273.946942,1748.264952,L
2014,Sydney,St Kilda,SCG,20,20,1,0,1748.264952,1273.946942,W
2014,Gold Coast,Port Adelaide,Metricon Stadium,20,20,1,0,1437.356493,1511.200509,L
2014,Port Adelaide,Gold Coast,Metricon Stadium,20,20,0,1,1511.200509,1437.356493,W
2014,Essendon,West Coast,Etihad Stadium,20,20,1,0,1543.360785,1494.922776,W
2014,West Coast,Essendon,Etihad Stadium,20,20,0,1,1494.922776,1543.360785,L
2014,Adelaide,Richmond,Adelaide Oval,20,20,1,0,1542.471761,1549.081631,L
2014,Richmond,Adelaide,Adelaide Oval,20,20,0,1,1549.081631,1542.471761,W
2014,Brisbane Lions,Collingwood,MCG,20,20,0,1,1390.510648,1501.386323,W
2014,Collingwood,Brisbane Lions,MCG,20,20,1,0,1501.386323,1390.510648,L
2014,North Melbourne,Western Bulldogs,Etihad Stadium,20,20,0,0,1541.999132,1423.134668,W
2014,Western Bulldogs,North Melbourne,Etihad Stadium,20,20,0,0,1423.134668,1541.999132,L
2014,Greater Western Sydney,Melbourne,MCG,20,20,0,1,1234.305818,1244.572415,W
2014,Melbourne,Greater Western Sydney,MCG,20,20,1,0,1244.572415,1234.305818,L
2014,Fremantle,Hawthorn,Patersons Stadium,20,20,1,0,1633.493803,1748.736977,W
2014,Hawthorn,Fremantle,Patersons Stadium,20,20,0,1,1748.736977,1633.493803,L
2014,Carlton,Port Adelaide,Adelaide Oval,21,21,0,1,1444.071269,1538.344759,L
2014,Port Adelaide,Carlton,Adelaide Oval,21,21,1,0,1538.344759,1444.071269,W
2014,Adelaide,North Melbourne,Blundstone Arena,21,21,0,1,1510.21463,1559.983149,L
2014,North Melbourne,Adelaide,Blundstone Arena,21,21,1,0,1559.983149,1510.21463,W
2014,Essendon,Gold Coast,Etihad Stadium,21,21,1,0,1560.821342,1410.212243,W
2014,Gold Coast,Essendon,Etihad Stadium,21,21,0,1,1410.212243,1560.821342,L
2014,Collingwood,Greater Western Sydney,Spotless Stadium,21,21,0,1,1461.270806,1267.798779,W
2014,Greater Western Sydney,Collingwood,Spotless Stadium,21,21,1,0,1267.798779,1461.270806,L
2014,Geelong,Hawthorn,MCG,21,21,0,0,1737.183097,1719.063704,L
2014,Hawthorn,Geelong,MCG,21,21,0,0,1719.063704,1737.183097,W
2014,Melbourne,West Coast,Patersons Stadium,21,21,0,1,1211.079454,1477.462219,L
2014,West Coast,Melbourne,Patersons Stadium,21,21,1,0,1477.462219,1211.079454,W
2014,Brisbane Lions,Fremantle,Gabba,21,21,1,0,1430.626165,1663.167076,L
2014,Fremantle,Brisbane Lions,Gabba,21,21,0,1,1663.167076,1430.626165,W
2014,Sydney,Western Bulldogs,Etihad Stadium,21,21,0,1,1750.40644,1405.150651,W
2014,Western Bulldogs,Sydney,Etihad Stadium,21,21,1,0,1405.150651,1750.40644,L
2014,Richmond,St Kilda,MCG,21,21,0,0,1581.338763,1271.805454,W
2014,St Kilda,Richmond,MCG,21,21,0,0,1271.805454,1581.338763,L
2014,Collingwood,Hawthorn,MCG,22,22,0,0,1479.495251,1747.277498,L
2014,Hawthorn,Collingwood,MCG,22,22,0,0,1747.277498,1479.495251,W
2014,Carlton,Essendon,MCG,22,22,0,0,1429.564772,1572.159445,L
2014,Essendon,Carlton,MCG,22,22,0,0,1572.159445,1429.564772,L
2014,Fremantle,Port Adelaide,Patersons Stadium,22,22,1,0,1678.790261,1552.851256,W
2014,Port Adelaide,Fremantle,Patersons Stadium,22,22,0,1,1552.851256,1678.790261,L
2014,Richmond,Sydney,ANZ Stadium,22,22,0,1,1589.066156,1759.890726,W
2014,Sydney,Richmond,ANZ Stadium,22,22,1,0,1759.890726,1589.066156,L
2014,Brisbane Lions,Geelong,Simonds Stadium,22,22,0,1,1415.002979,1708.969304,L
2014,Geelong,Brisbane Lions,Simonds Stadium,22,22,1,0,1708.969304,1415.002979,W
2014,Melbourne,North Melbourne,Etihad Stadium,22,22,0,0,1204.589576,1577.353633,L
2014,North Melbourne,Melbourne,Etihad Stadium,22,22,0,0,1577.353633,1204.589576,W
2014,Gold Coast,West Coast,Metricon Stadium,22,22,1,0,1398.87414,1483.952097,L
2014,West Coast,Gold Coast,Metricon Stadium,22,22,0,1,1483.952097,1398.87414,W
2014,Adelaide,St Kilda,Adelaide Oval,22,22,1,0,1492.844146,1264.078061,W
2014,St Kilda,Adelaide,Adelaide Oval,22,22,0,1,1264.078061,1492.844146,L
2014,Greater Western Sydney,Western Bulldogs,Etihad Stadium,22,22,0,1,1249.574334,1395.666365,W
2014,Western Bulldogs,Greater Western Sydney,Etihad Stadium,22,22,1,0,1395.666365,1249.574334,L
2015,Carlton,Richmond,MCG,1,1,0,0,1454.993875,1599.275019,L
2015,Richmond,Carlton,MCG,1,1,0,0,1599.275019,1454.993875,W
2015,Gold Coast,Melbourne,MCG,1,1,0,1,1404.447663,1274.229676,L
2015,Melbourne,Gold Coast,MCG,1,1,1,0,1274.229676,1404.447663,W
2015,Essendon,Sydney,ANZ Stadium,1,1,0,1,1546.299288,1662.442642,L
2015,Sydney,Essendon,ANZ Stadium,1,1,1,0,1662.442642,1546.299288,W
2015,Brisbane Lions,Collingwood,Gabba,1,1,1,0,1432.024342,1477.528985,L
2015,Collingwood,Brisbane Lions,Gabba,1,1,0,1,1477.528985,1432.024342,W
2015,West Coast,Western Bulldogs,Etihad Stadium,1,1,0,1,1507.672015,1390.204234,L
2015,Western Bulldogs,West Coast,Etihad Stadium,1,1,1,0,1390.204234,1507.672015,W
2015,Greater Western Sydney,St Kilda,Etihad Stadium,1,1,0,1,1343.72629,1317.186137,W
2015,St Kilda,Greater Western Sydney,Etihad Stadium,1,1,1,0,1317.186137,1343.72629,L
2015,Adelaide,North Melbourne,Adelaide Oval,1,1,1,0,1500.505518,1562.227731,W
2015,North Melbourne,Adelaide,Adelaide Oval,1,1,0,1,1562.227731,1500.505518,L
2015,Fremantle,Port Adelaide,Domain Stadium,1,1,1,0,1643.587558,1530.14358,W
2015,Port Adelaide,Fremantle,Domain Stadium,1,1,0,1,1530.14358,1643.587558,L
2015,Geelong,Hawthorn,MCG,1,1,0,0,1660.95487,1692.550577,L
2015,Hawthorn,Geelong,MCG,1,1,0,0,1692.550577,1660.95487,W
2015,Carlton,West Coast,Domain Stadium,2,2,0,1,1438.714687,1477.829104,L
2015,West Coast,Carlton,Domain Stadium,2,2,1,0,1477.829104,1438.714687,W
2015,Richmond,Western Bulldogs,MCG,2,2,0,0,1615.554208,1420.047145,L
2015,Western Bulldogs,Richmond,MCG,2,2,0,0,1420.047145,1615.554208,W
2015,Greater Western Sydney,Melbourne,StarTrack Oval,2,2,1,0,1374.492723,1305.039727,W
2015,Melbourne,Greater Western Sydney,StarTrack Oval,2,2,0,1,1305.039727,1374.492723,L
2015,Adelaide,Collingwood,Etihad Stadium,2,2,0,1,1526.059634,1506.853253,W
2015,Collingwood,Adelaide,Etihad Stadium,2,2,1,0,1506.853253,1526.059634,L
2015,Gold Coast,St Kilda,Metricon Stadium,2,2,1,0,1373.637611,1286.419704,L
2015,St Kilda,Gold Coast,Metricon Stadium,2,2,0,1,1286.419704,1373.637611,W
2015,Port Adelaide,Sydney,Adelaide Oval,2,2,1,0,1516.774967,1675.65591,L
2015,Sydney,Port Adelaide,Adelaide Oval,2,2,0,1,1675.65591,1516.774967,W
2015,Fremantle,Geelong,Simonds Stadium,2,2,0,1,1656.956171,1636.570328,W
2015,Geelong,Fremantle,Simonds Stadium,2,2,1,0,1636.570328,1656.956171,L
2015,Essendon,Hawthorn,MCG,2,2,0,0,1533.08602,1716.935119,W
2015,Hawthorn,Essendon,MCG,2,2,0,0,1716.935119,1533.08602,L
2015,Brisbane Lions,North Melbourne,Etihad Stadium,2,2,0,1,1402.700074,1536.673615,L
